City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
273,Kruisfontein,ZA,2022-12-13 01:54:39,-34.0033,24.7314,69.89,88,93,4.36
274,Geraldton,AU,2022-12-13 01:54:40,-28.7667,114.6,91.81,14,0,20.71
275,Tiksi,RU,2022-12-13 01:54:40,71.6872,128.8694,-15.61,94,100,13.2
276,Port Moresby,PG,2022-12-13 01:54:41,-9.4431,147.1797,87.22,66,40,11.5
277,Port Hardy,CA,2022-12-13 01:54:41,50.6996,-127.4199,33.98,100,75,2.3
278,Newport,GB,2022-12-13 01:54:42,51.5877,-2.9984,34.63,73,100,9.75
279,Taoudenni,ML,2022-12-13 01:54:42,22.6783,-3.9836,76.87,29,7,4.36
280,Socorro,US,2022-12-13 01:54:43,31.6546,-106.3033,45.61,56,40,29.93
281,Sur,OM,2022-12-13 01:54:43,22.5667,59.5289,72.63,68,0,5.46
282,Shache,CN,2022-12-13 01:54:44,38.4167,77.2406,23.05,55,20,2.51
283,Klaksvik,FO,2022-12-13 01:54:45,62.2266,-6.589,32.92,58,100,23.35
284,Constitucion,CL,2022-12-13 01:54:45,-35.3333,-72.4167,59.72,72,1,14.79
285,Mehriz,IR,2022-12-13 01:54:45,31.5917,54.4318,37.9,44,100,3.38
286,Lompoc,US,2022-12-13 01:54:46,34.6391,-120.4579,51.78,78,0,8.05
287,Westport,US,2022-12-13 01:54:46,41.1415,-73.3579,32.32,58,1,8.99
288,Jaguaruna,BR,2022-12-13 01:54:47,-28.615,-49.0256,69.42,87,100,9.91
289,Mount Gambier,AU,2022-12-13 01:54:47,-37.8333,140.7667,55.04,48,97,15.23
290,Raudeberg,NO,2022-12-13 01:54:48,61.9875,5.1352,23.86,65,0,7.45
291,Saint-Leu,RE,2022-12-13 01:54:49,-21.15,55.2833,74.32,72,5,1.77
292,Pringsewu,ID,2022-12-13 01:54:49,-5.3582,104.9744,84.04,63,100,5.21
293,Heishan,CN,2022-12-13 01:54:50,41.6892,122.1128,15.96,46,100,17.87
294,Den Helder,NL,2022-12-13 01:54:50,52.9599,4.7593,26.02,93,6,8.05
295,Pitimbu,BR,2022-12-13 01:54:51,-7.4706,-34.8086,79.39,77,10,9.53
296,Tabasco,MX,2022-12-13 01:54:51,18.0,-92.6667,78.08,87,100,2.84
297,Asyut,EG,2022-12-13 01:54:52,27.181,31.1837,60.46,43,6,7.14
298,Husavik,IS,2022-12-13 01:54:52,66.0449,-17.3389,27.36,89,100,10.83
299,Nabire,ID,2022-12-13 01:54:53,-3.3667,135.4833,81.99,80,100,4.59
300,Cherskiy,RU,2022-12-13 01:54:53,68.75,161.3,-32.84,98,100,12.62
301,Crotone,IT,2022-12-13 01:54:54,39.0851,17.1178,55.18,75,100,2.71
302,Te Anau,NZ,2022-12-13 01:54:54,-45.4167,167.7167,72.5,33,84,9.73
303,Carnarvon,AU,2022-12-13 01:54:55,-24.8667,113.6333,74.95,66,0,12.86
304,Okhotsk,RU,2022-12-13 01:54:55,59.3833,143.3,-23.69,78,2,13.42
305,Abu Dhabi,AE,2022-12-13 01:53:49,24.4667,54.3667,67.96,80,0,3.44
306,Steinbach,DE,2022-12-13 01:54:56,50.1667,8.5667,25.75,93,4,6.91
307,Fukue,JP,2022-12-13 01:54:56,32.6881,128.8419,53.96,54,75,8.05
308,Dingle,PH,2022-12-13 01:54:57,10.9995,122.6711,82.98,78,82,7.29
309,Saint Anthony,US,2022-12-13 01:54:58,45.0205,-93.218,35.26,80,100,3.0
310,Kankon,IN,2022-12-13 01:54:59,15.0167,74.0167,78.6,79,92,5.68
311,Aklavik,CA,2022-12-13 01:54:59,68.2191,-135.0107,-1.3,98,100,5.28
312,Naryan-Mar,RU,2022-12-13 01:55:00,67.6713,53.087,-8.16,95,29,9.01
313,Calabozo,VE,2022-12-13 01:55:00,8.9242,-67.4293,80.22,58,62,6.67
314,Thaton,MM,2022-12-13 01:55:01,16.9206,97.3714,78.37,70,29,4.65
315,Tucuma,BR,2022-12-13 01:55:01,-0.1833,-50.05,76.03,87,6,5.99
316,Durazno,UY,2022-12-13 01:55:02,-33.4131,-56.5006,61.81,53,58,13.56
317,Ambam,CM,2022-12-13 01:55:02,2.3833,11.2833,67.82,98,67,3.11
318,Keshorai Patan,IN,2022-12-13 01:55:03,25.3,75.9333,62.17,44,0,3.44
319,Vila Franca Do Campo,PT,2022-12-13 01:56:04,37.7167,-25.4333,63.19,87,100,18.12
320,Kingman,US,2022-12-13 01:56:04,35.1894,-114.053,41.25,70,96,4.0
321,Willowmore,ZA,2022-12-13 01:56:05,-33.2926,23.4895,69.55,79,26,2.8
322,Qasigiannguit,GL,2022-12-13 01:56:05,68.8193,-51.1922,-0.65,69,91,5.79
323,Krasnoselkup,RU,2022-12-13 01:56:06,65.7,82.4667,-20.47,96,99,5.14
324,Severo-Kurilsk,RU,2022-12-13 01:53:58,50.6789,156.125,28.49,64,100,9.64
325,Boke,GN,2022-12-13 01:56:07,10.9409,-14.2967,73.38,96,51,1.16
326,Sao Joao Do Piaui,BR,2022-12-13 01:56:08,-8.3581,-42.2467,76.95,53,100,3.42
327,Changli,CN,2022-12-13 01:56:08,39.7042,119.1506,21.18,22,0,24.23
328,Uvat,RU,2022-12-13 01:56:09,59.1433,68.8953,-19.08,100,20,3.38
329,Olinda,BR,2022-12-13 01:56:10,-8.0089,-34.8553,80.33,74,40,6.91
330,Mangaluru,IN,2022-12-13 01:56:10,12.8667,74.8833,74.26,94,75,5.75
331,Baherden,TM,2022-12-13 01:56:11,38.4362,57.4316,37.76,61,0,6.93
332,Shimoda,JP,2022-12-13 01:56:11,34.6667,138.95,50.36,93,100,3.42
333,High Level,CA,2022-12-13 01:56:12,58.5169,-117.136,-2.09,78,75,9.22
334,Piacabucu,BR,2022-12-13 01:56:12,-10.4056,-36.4344,77.13,84,37,12.15
335,Massaguet,TD,2022-12-13 01:56:13,12.4755,15.4365,70.88,14,76,8.57
336,Severodvinsk,RU,2022-12-13 01:56:13,64.5635,39.8302,8.71,89,100,14.5
337,Crixas,BR,2022-12-13 01:56:14,-14.5489,-49.9692,71.89,95,89,2.57
338,Faya,SA,2022-12-13 01:56:14,18.3851,42.4509,48.31,78,0,0.18
339,Karratha,AU,2022-12-13 01:56:15,-20.7377,116.8463,97.11,18,70,12.77
340,Avera,US,2022-12-13 01:56:15,33.194,-82.5271,53.11,77,100,5.44
341,Bethel,US,2022-12-13 01:51:17,41.3712,-73.414,29.75,64,0,9.22
342,Kahului,US,2022-12-13 01:56:16,20.8947,-156.47,77.31,85,56,11.01
343,Jumla,NP,2022-12-13 01:56:17,29.2747,82.1838,40.71,16,0,5.32
344,Pangnirtung,CA,2022-12-13 01:56:17,66.1451,-65.7125,7.2,93,100,3.11
345,Berezanka,UA,2022-12-13 01:56:18,46.8526,31.388,38.03,73,100,4.41
346,Egvekinot,RU,2022-12-13 01:56:18,66.3167,-179.1667,-22.4,77,14,4.21
347,Barcelos,PT,2022-12-13 01:56:19,41.5388,-8.6151,62.92,99,100,7.31
348,Mecca,SA,2022-12-13 01:56:19,21.4267,39.8261,72.88,72,0,3.8
349,Neryungri,RU,2022-12-13 01:56:20,56.6709,124.6491,-30.68,97,90,5.5
350,Lorengau,PG,2022-12-13 01:56:20,-2.0226,147.2712,83.91,71,96,1.3
351,Puerto Rondon,CO,2022-12-13 01:56:21,6.2805,-71.1,76.59,76,88,4.05
352,Namtsy,RU,2022-12-13 01:56:21,62.7161,129.6658,-38.65,99,100,2.8
353,Kaspiyskiy,RU,2022-12-13 01:56:22,45.3929,47.3707,30.63,77,10,15.59
354,Poli,TZ,2022-12-13 01:56:22,-3.3333,36.8,61.07,93,27,2.84
355,Kropotkin,RU,2022-12-13 01:56:23,45.4375,40.5756,42.33,80,100,6.44
356,Upata,VE,2022-12-13 01:56:23,8.0086,-62.3989,71.19,98,69,3.2
357,Burley,US,2022-12-13 01:53:44,42.5357,-113.7928,30.29,88,100,5.48
358,Dera Ghazi Khan,PK,2022-12-13 01:56:24,30.0561,70.6348,58.15,41,0,6.24
359,Vostok,RU,2022-12-13 01:56:25,46.4856,135.8833,17.46,91,100,6.46
360,Mahebourg,MU,2022-12-13 01:56:25,-20.4081,57.7,76.24,83,75,11.5
361,Liaoyang,CN,2022-12-13 01:56:26,41.2719,123.1731,21.52,33,97,14.18
362,Muroto,JP,2022-12-13 01:56:27,33.2833,134.15,59.0,63,5,11.7
363,Tonota,BW,2022-12-13 01:57:27,-21.4833,27.4833,68.56,76,7,12.24
364,Pasighat,IN,2022-12-13 01:57:28,28.0667,95.3333,65.59,46,0,1.34
365,Severo-Yeniseyskiy,RU,2022-12-13 01:57:28,60.3725,93.0408,-26.36,98,100,2.68
366,Valdosta,US,2022-12-13 01:57:29,30.8327,-83.2785,60.98,89,100,9.22
367,Likasi,CD,2022-12-13 01:57:29,-10.9814,26.7333,59.74,99,74,1.45
368,San Borja,BO,2022-12-13 01:57:30,-14.8167,-66.85,71.38,93,100,4.21
369,Cabedelo,BR,2022-12-13 01:57:31,-6.9811,-34.8339,79.47,78,43,10.02
370,Ambilobe,MG,2022-12-13 01:57:31,-13.2,49.05,73.49,81,36,3.15
371,Castro Marim,PT,2022-12-13 01:57:32,37.2207,-7.4435,66.38,93,97,19.1
372,Auki,SB,2022-12-13 01:57:32,-8.7676,160.7034,82.83,78,98,1.43
373,Houma,US,2022-12-13 01:57:33,29.5958,-90.7195,66.2,91,100,1.99
374,Alta Floresta,BR,2022-12-13 01:57:34,-9.8756,-56.0861,71.35,97,84,2.35
375,Thinadhoo,MV,2022-12-13 01:57:34,0.5333,72.9333,81.63,75,99,13.78
376,Sorland,NO,2022-12-13 01:57:35,67.667,12.6934,28.26,59,29,6.91
377,Saint-Pierre,RE,2022-12-13 01:57:36,-21.3393,55.4781,74.91,64,0,6.91
378,Lugovoy,KZ,2022-12-13 01:57:36,42.9472,72.7644,13.82,81,9,3.36
379,Seymchan,RU,2022-12-13 01:57:37,62.8833,152.4333,-33.66,98,99,0.98
380,Sao Filipe,CV,2022-12-13 01:57:37,14.8961,-24.4956,78.06,71,0,6.58
381,Tessalit,ML,2022-12-13 01:57:38,20.1986,1.0114,68.25,13,0,7.09
382,Santa Isabel Do Rio Negro,BR,2022-12-13 01:57:39,-0.4139,-65.0192,72.81,98,100,0.85
383,Bocanda,CI,2022-12-13 01:57:39,7.0626,-4.4995,70.34,60,5,1.59
384,Vanimo,PG,2022-12-13 01:57:40,-2.6741,141.3028,77.32,91,100,3.94
385,Pouebo,NC,2022-12-13 01:57:40,-20.4,164.5667,81.99,63,59,2.04
386,Adrar,MR,2022-12-13 01:57:41,20.5022,-10.0711,70.81,14,0,7.94
387,Aras,ES,2022-12-13 01:57:41,42.5617,-2.356,54.72,93,100,1.14
388,Kaitangata,NZ,2022-12-13 01:57:42,-46.2817,169.8464,70.07,58,51,16.96
389,Ozinki,RU,2022-12-13 01:57:42,51.1786,49.6769,19.54,69,0,13.91
390,Letka,RU,2022-12-13 01:57:43,59.6011,49.4232,24.01,91,100,9.35
391,Junin,AR,2022-12-13 01:57:43,-34.5838,-60.9433,63.9,56,0,8.23
392,Katangli,RU,2022-12-13 01:57:44,51.7102,143.2326,20.75,86,100,4.43
393,Bilma,NE,2022-12-13 01:57:44,18.6853,12.9164,66.33,15,98,4.59
394,Onega,RU,2022-12-13 01:57:45,63.9061,38.1404,10.45,93,100,14.47
395,Batagay,RU,2022-12-13 01:57:45,67.6333,134.6333,-25.8,98,100,3.31
396,Benoy,TD,2022-12-13 01:57:46,8.9833,16.3199,70.07,25,65,4.9
397,Praia Da Vitoria,PT,2022-12-13 01:57:46,38.7333,-27.0667,60.76,77,20,23.85
398,Coquimbo,CL,2022-12-13 01:57:47,-29.9533,-71.3436,60.53,94,0,6.91
399,Esperance,AU,2022-12-13 01:55:56,-33.8667,121.9,64.96,55,88,15.1
400,Dongsheng,CN,2022-12-13 01:57:47,39.8161,109.9776,5.09,33,0,17.65
401,Kamaishi,JP,2022-12-13 01:57:48,39.2667,141.8833,50.54,85,100,17.4
402,Carman,CA,2022-12-13 01:55:43,49.4992,-98.0016,29.32,86,100,8.05
403,Svetlaya,RU,2022-12-13 01:57:49,46.5389,138.3297,27.66,90,100,10.96
404,Nata,PA,2022-12-13 01:57:50,8.3333,-80.5167,75.07,88,59,7.74
405,Mareeba,AU,2022-12-13 01:57:50,-17.0,145.4333,90.45,65,92,1.16
406,Agropoli,IT,2022-12-13 01:58:51,40.3469,14.9966,50.09,74,100,7.14
407,Meadow Lake,US,2022-12-13 01:58:51,34.8014,-106.5436,35.58,43,83,18.45
408,Paso De Carrasco,UY,2022-12-13 01:58:52,-34.8603,-56.0522,67.95,72,40,9.22
409,Richards Bay,ZA,2022-12-13 01:58:52,-28.783,32.0377,70.77,93,100,3.78
410,Tuatapere,NZ,2022-12-13 01:58:53,-46.1333,167.6833,73.8,39,75,2.8
411,Koumac,NC,2022-12-13 01:58:53,-20.5667,164.2833,82.06,67,40,8.55
412,Shelburne,CA,2022-12-13 01:55:49,44.0787,-80.2041,21.24,95,5,2.17
413,Carmagnola,IT,2022-12-13 01:58:54,44.847,7.718,34.29,93,85,2.17
414,Narsaq,GL,2022-12-13 01:58:55,60.9167,-46.05,10.47,61,0,8.39
415,Khasan,RU,2022-12-13 01:58:55,42.4308,130.6434,23.34,48,100,20.6
416,Gold Coast,AU,2022-12-13 01:54:00,-28.0,153.4333,80.78,75,100,12.66
417,Loding,NO,2022-12-13 01:58:56,67.3,14.75,15.84,76,20,18.41
418,Maceio,BR,2022-12-13 01:58:56,-9.6658,-35.7353,74.64,94,0,4.61
419,Ponta Do Sol,PT,2022-12-13 01:58:57,32.6667,-17.1,72.72,89,100,12.03
420,Yulara,AU,2022-12-13 01:56:34,-25.2406,130.9889,84.52,17,98,14.74
421,Pisco,PE,2022-12-13 01:58:58,-13.7,-76.2167,69.85,83,0,13.8
422,Los Llanos De Aridane,ES,2022-12-13 01:58:58,28.6585,-17.9182,70.12,70,40,11.01
423,Juneau,US,2022-12-13 01:55:04,58.3019,-134.4197,35.22,100,100,7.2
424,Sabha,LY,2022-12-13 01:58:59,27.0377,14.4283,63.43,39,1,4.85
425,Salalah,OM,2022-12-13 01:58:59,17.0151,54.0924,65.93,41,3,11.79
426,Brae,GB,2022-12-13 01:59:00,60.3964,-1.353,36.45,65,98,21.3
427,Mandalgovi,MN,2022-12-13 01:59:01,45.7625,106.2708,-2.67,40,0,14.09
428,Astoria,US,2022-12-13 01:59:01,46.1879,-123.8313,42.85,95,15,1.72
429,Winnemucca,US,2022-12-13 01:58:55,40.973,-117.7357,30.25,93,100,10.36
430,Dalvik,IS,2022-12-13 01:59:02,65.9702,-18.5286,31.93,91,100,12.28
431,Butembo,CD,2022-12-13 01:59:02,0.15,29.2833,56.79,99,100,2.46
432,Aitape,PG,2022-12-13 01:59:03,-3.1374,142.3475,76.73,93,100,3.56
433,Acapulco,MX,2022-12-13 01:55:54,16.8634,-99.8901,76.5,81,89,5.06
434,Minden,DE,2022-12-13 01:59:04,52.2833,8.9167,24.1,89,7,3.44
435,Lago Da Pedra,BR,2022-12-13 01:59:04,-4.3333,-45.1667,73.0,95,52,3.06
436,Yaan,NG,2022-12-13 01:59:05,7.3833,8.5667,73.24,40,42,2.73
437,La Rioja,ES,2022-12-13 01:59:05,42.25,-2.5,35.38,82,100,10.54
438,Banapur,IN,2022-12-13 01:58:05,19.7833,85.1833,72.48,63,0,3.76
439,Presidencia Roque Saenz Pena,AR,2022-12-13 01:59:06,-26.7852,-60.4388,84.13,59,84,5.48
440,Mandera,KE,2022-12-13 01:59:07,3.9366,41.867,76.84,38,5,10.02
441,Novovasylivka,UA,2022-12-13 01:59:07,46.8315,35.7536,42.62,89,100,3.47
442,Waitati,NZ,2022-12-13 01:59:08,-45.75,170.5667,61.81,77,49,11.32
443,Darhan,MN,2022-12-13 01:59:08,49.4867,105.9228,-6.97,85,67,6.26
444,Korla,CN,2022-12-13 01:59:09,41.7597,86.1469,18.88,48,0,3.18
445,Takoradi,GH,2022-12-13 01:59:09,4.8845,-1.7554,77.52,87,0,6.11
446,Makakilo City,US,2022-12-13 01:59:10,21.3469,-158.0858,76.01,70,51,18.84
447,Grand-Lahou,CI,2022-12-13 01:59:10,5.1367,-5.0242,78.17,83,2,5.46
448,Ketchikan,US,2022-12-13 01:56:51,55.3422,-131.6461,31.71,88,100,6.4
449,Roebourne,AU,2022-12-13 01:59:11,-20.7833,117.1333,99.91,18,34,8.1
450,Areado,BR,2022-12-13 01:59:12,-21.3586,-46.1456,68.41,93,100,3.51
451,Luderitz,NA,2022-12-13 01:59:38,-26.6481,15.1594,63.03,90,15,3.18
452,Kandete,TZ,2022-12-13 02:00:13,-9.15,33.8,57.74,84,97,2.64
453,Lakhnadon,IN,2022-12-13 02:00:13,22.6,79.6,66.2,58,65,3.67
454,Akhalgori,GE,2022-12-13 02:00:14,42.126,44.4833,32.94,63,88,1.25
455,Lovozero,RU,2022-12-13 02:00:15,68.005,35.0117,-1.23,100,100,3.76
456,Souillac,MU,2022-12-13 02:00:16,-20.5167,57.5167,75.34,75,72,12.41
457,Rohru,IN,2022-12-13 02:00:17,31.2167,77.75,44.08,22,0,5.44
458,Eslov,SE,2022-12-13 02:00:17,55.8393,13.3039,24.26,89,30,6.62
459,Ixtapa,MX,2022-12-13 02:00:18,20.7,-105.2,68.23,85,45,2.06
460,Porto Santo,PT,2022-12-13 02:00:19,33.072,-16.3415,70.18,88,40,11.5
461,Champerico,GT,2022-12-13 02:00:20,14.3,-91.9167,78.51,74,100,3.58
462,Wajima,JP,2022-12-13 02:00:21,37.4,136.9,54.57,65,83,24.61
463,Caravelas,BR,2022-12-13 02:00:21,-17.7125,-39.2481,74.07,90,75,9.46
464,Kindu,CD,2022-12-13 02:00:22,-2.95,25.95,67.98,100,100,1.5
465,Bettiah,IN,2022-12-13 02:00:23,26.8,84.5,60.69,69,0,2.3
466,Liverpool,GB,2022-12-13 02:00:23,53.4106,-2.9779,32.65,92,100,5.75
467,Constantine,DZ,2022-12-13 01:56:15,36.365,6.6147,58.41,77,40,8.05
468,Kloulklubed,PW,2022-12-13 02:00:24,7.0419,134.2556,82.96,76,100,8.3
469,Hukuntsi,BW,2022-12-13 02:00:25,-24.0,21.75,71.55,67,1,14.58
470,Sao Joao Da Barra,BR,2022-12-13 02:00:26,-21.6403,-41.0511,75.56,95,100,20.6
471,Tucurui,BR,2022-12-13 02:00:26,-3.7661,-49.6725,74.3,92,82,3.85
472,Broken Hill,AU,2022-12-13 02:00:27,-31.95,141.4333,69.12,26,0,13.0
473,Catia La Mar,VE,2022-12-13 01:58:01,10.6038,-67.0303,77.36,86,64,8.46
474,Clyde River,CA,2022-12-13 02:00:28,70.4692,-68.5914,-3.06,93,100,3.65
475,Valparaiso,CL,2022-12-13 02:00:09,-33.0393,-71.6273,59.31,79,1,12.17
476,Yurginskoye,RU,2022-12-13 02:00:29,56.8189,67.3921,6.75,96,100,2.37
477,Dali,CN,2022-12-13 02:00:30,25.7,100.1833,50.52,57,4,2.39
478,Sarangani,PH,2022-12-13 02:00:30,5.4033,125.4636,81.77,78,100,10.76
479,Ialibu,PG,2022-12-13 02:00:31,-6.2821,143.9935,67.05,74,98,3.13
480,Portland,US,2022-12-13 01:58:38,45.5234,-122.6762,45.81,83,27,1.99
481,Puerto Rico,AR,2022-12-13 02:00:32,-26.796,-55.024,74.05,88,5,1.3
482,Caxito,AO,2022-12-13 02:00:32,-8.5785,13.6643,74.79,93,100,0.85
483,Slave Lake,CA,2022-12-13 02:00:33,55.2834,-114.769,3.18,92,62,6.38
484,Miraflores,MX,2022-12-13 02:00:34,19.2167,-98.8083,63.03,69,13,3.36
485,Jardim,BR,2022-12-13 02:00:35,-21.4803,-56.1381,74.37,83,100,3.0
486,Abomey,BJ,2022-12-13 02:00:35,7.1829,1.9912,75.38,82,100,4.68
487,Ciudad Bolivar,VE,2022-12-13 02:00:36,8.1222,-63.5497,75.65,84,31,10.18
488,Lalibela,ET,2022-12-13 02:00:36,12.0333,39.0333,54.75,60,5,2.24
489,Nanortalik,GL,2022-12-13 02:00:37,60.1432,-45.2371,21.15,82,13,6.49
490,Nadvoitsy,RU,2022-12-13 02:00:37,63.8667,34.3167,12.04,93,100,15.05
491,Henties Bay,NA,2022-12-13 02:00:38,-22.116,14.2845,58.75,94,100,4.14
492,Haines Junction,CA,2022-12-13 02:00:39,60.7522,-137.5108,12.97,97,36,1.34
493,Kabo,CF,2022-12-13 02:00:39,7.6994,18.629,70.63,21,98,2.95
494,Matara,LK,2022-12-13 02:00:40,5.9485,80.5353,76.08,79,40,3.2
495,Ostrovnoy,RU,2022-12-13 02:00:40,68.0531,39.5131,9.03,94,100,7.07
496,Dudinka,RU,2022-12-13 02:00:41,69.4058,86.1778,-12.39,95,100,17.94
497,Tocopilla,CL,2022-12-13 02:00:41,-22.092,-70.1979,70.52,61,46,3.6
498,Ewa Beach,US,2022-12-13 02:01:42,21.3156,-158.0072,77.43,71,56,20.27
499,Kemijarvi,FI,2022-12-13 02:01:43,66.7131,27.4306,2.46,94,100,5.68
500,Port Blair,IN,2022-12-13 02:01:43,11.6667,92.75,78.84,89,75,1.14
501,Curup,ID,2022-12-13 02:01:44,-3.4667,102.5333,70.34,93,100,2.64
502,Beloha,MG,2022-12-13 02:01:44,-25.1667,45.05,72.59,84,84,11.18
503,Pardina,RO,2022-12-13 02:01:45,45.3064,28.9569,39.79,85,100,8.21
504,Mersin,TR,2022-12-13 02:01:46,36.862,34.6509,58.03,67,100,7.18
505,Musoma,TZ,2022-12-13 02:01:46,-1.5,33.8,66.97,84,100,4.41
506,Pakpattan,PK,2022-12-13 02:01:47,30.341,73.3866,56.93,35,0,5.17
507,Shaowu,CN,2022-12-13 02:01:47,27.3409,117.4831,45.77,73,52,1.72
508,Port-Gentil,GA,2022-12-13 02:01:48,-0.7193,8.7815,76.05,88,100,5.08
509,Waipawa,NZ,2022-12-13 02:01:48,-41.4122,175.5153,70.88,61,16,7.0
510,Huai Yot,TH,2022-12-13 02:01:49,7.7893,99.6348,83.52,79,53,10.87
511,Mbini,GQ,2022-12-13 02:01:49,1.574,9.6134,77.94,85,99,3.98
512,Pokhara,NP,2022-12-13 02:01:50,28.2333,83.9833,58.78,22,0,4.65
513,Aberystwyth,GB,2022-12-13 02:01:51,52.4155,-4.0829,30.7,80,100,6.26
514,Iberia,US,2022-12-13 02:01:51,29.9502,-91.7507,64.06,83,81,6.04
515,Tabou,CI,2022-12-13 02:01:52,4.423,-7.3528,78.26,81,25,6.04
516,Ca Mau,VN,2022-12-13 02:01:53,9.1769,105.15,80.01,72,94,10.11
517,Planaltina,BR,2022-12-13 02:01:53,-15.4528,-47.6142,65.39,93,72,2.86
518,Marawi,PH,2022-12-13 02:01:54,7.9986,124.2928,79.07,72,64,2.89
519,Chapais,CA,2022-12-13 01:58:20,49.7834,-74.8492,4.78,98,75,4.65
520,Biak,ID,2022-12-13 02:01:54,-0.9131,122.8766,80.04,77,100,1.68
521,Barnala,IN,2022-12-13 02:01:55,30.3833,75.55,54.19,38,0,7.45
522,Margate,GB,2022-12-13 02:01:50,51.3813,1.3862,36.9,71,13,4.0
523,Swan Hill,AU,2022-12-13 02:01:56,-35.3378,143.5544,68.0,34,85,15.43
524,Vanavara,RU,2022-12-13 02:01:56,60.34,102.2797,-34.83,100,47,2.89
525,Uvarovka,RU,2022-12-13 02:01:57,55.5278,35.6061,25.16,94,100,4.79
526,Minna,NG,2022-12-13 02:01:57,9.6139,6.5569,71.85,23,0,6.71
527,Port Hawkesbury,CA,2022-12-13 02:01:58,45.6169,-61.3485,29.91,94,100,8.01
528,Leh,IN,2022-12-13 02:01:58,34.1667,77.5833,13.6,58,0,0.74
529,Braga,PT,2022-12-13 02:00:46,41.5503,-8.4201,61.41,95,100,4.68
530,Albert,FR,2022-12-13 02:01:59,50.0009,2.651,25.32,86,0,9.22
531,Soyo,AO,2022-12-13 02:02:00,-6.1349,12.3689,77.63,88,100,3.67
532,La Ermita,MX,2022-12-13 02:02:00,20.4139,-101.9936,62.92,46,8,4.56
533,Xining,CN,2022-12-13 02:02:01,36.6167,101.7667,18.05,50,98,2.64
534,Umm Lajj,SA,2022-12-13 02:02:01,25.0213,37.2685,73.26,43,2,5.46
535,Erzin,TR,2022-12-13 02:02:02,36.9559,36.2,55.08,73,100,6.46
536,Kuryk,KZ,2022-12-13 02:02:03,43.2,51.65,28.45,56,0,18.07
537,Rupert,US,2022-12-13 02:02:03,42.6191,-113.6772,30.18,89,100,5.06
538,Barinas,VE,2022-12-13 02:02:04,8.6226,-70.2075,77.04,83,74,1.14
539,Quatre Cocos,MU,2022-12-13 02:02:04,-20.2078,57.7625,76.08,70,99,13.56
540,Kotma,IN,2022-12-13 02:02:05,23.2,81.9667,65.88,43,64,2.62
541,Carutapera,BR,2022-12-13 02:02:05,-1.195,-46.02,78.1,81,93,7.07
542,Havre-Saint-Pierre,CA,2022-12-13 02:02:06,50.2334,-63.5986,7.16,72,100,14.97
543,Powell River,CA,2022-12-13 02:02:07,49.8496,-124.5361,41.07,73,20,1.92
544,Gazojak,TM,2022-12-13 02:02:07,41.1875,61.4036,29.35,38,0,9.42
545,Nikolsk,RU,2022-12-13 02:03:08,53.7189,46.0712,22.17,66,0,16.58
546,Puerto Madero,MX,2022-12-13 02:03:08,14.7208,-92.4215,78.26,74,21,0.74
547,Bhilwara,IN,2022-12-13 02:03:09,25.35,74.6333,59.79,47,0,6.15
